Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
114, b-SLICE,   17, 39.00,       3912, 0,4.14,30.646, 37.096, 39.019, 32.498,36, 16 13 11 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.54%,  6.41%, 16.99%, 11.54%,  4.81%,  2.88%,  2.88%,  3.53%,  0.00%,  6.41%,  1.92%,  0.96%,  9.29%, 15.71%,  3.53%,  1.60%, 215500.23, 20008.65, 13365.97, 217028.61 , 16, 235, 86.29, 61, 160, 121.63, 52, 181, 135.23, 0.00%, 34.12%,0.00%, 40.00%, 2.35%, 4.12%, 7.65%, 1.18%, 10.59%, 0.00%, 36.70%,0.00%, 43.09%, 1.06%, 3.99%, 7.71%, 2.13%, 5.32%, 0.00%, 41.46%,0.00%, 34.15%, 2.44%, 0.00%, 7.32%, 6.10%, 8.54%, 0.00%, 28.57%,0.00%, 21.43%, 10.71%, 17.86%, 0.00%, 3.57%, 17.86%,0.00%, 0.0, 40.9, 39.4, 15.4, 87.8, 0.0, 1178.8, 3.200, 34
115, P-SLICE,   25, 37.00,      52680, 0,4.30,30.571, 37.020, 38.924, 32.421,28, 18 16 13 11 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.05%, 0.00%,  0.00%,  0.32%, 0.28%,  0.14%,  2.50%, 0.00%,  0.09%,  0.14%,  3.52%,  6.06%, 15.46%, 11.99%, 22.18%, 13.38%,  0.00%,  0.19%,  2.41%,  7.87%,  0.00%,  0.83%,  4.31%,  8.29%, 226805.65, 20539.13, 11394.19, 347141.03 , 16, 235, 86.00, 61, 161, 121.60, 65, 181, 135.17, 0.00%, 0.00%,0.00%, 20.00%, 20.00%, 20.00%, 0.00%, 40.00%, 0.00%, 0.38%, 8.46%,0.00%, 25.38%, 15.38%, 25.96%, 5.19%, 7.50%, 11.73%, 0.94%, 19.46%,0.00%, 30.34%, 14.50%, 10.34%, 10.07%, 6.24%, 8.12%, 5.34%, 29.58%,0.00%, 22.03%, 18.56%, 3.86%, 9.28%, 3.01%, 8.35%,0.00%, 0.1, 12.3, 90.2, 15.4, 240.7, 0.0, 993.7, 3.370, 20
116, B-SLICE,   22, 38.00,      17408, 0,4.80,30.554, 37.061, 38.992, 32.422,31, 18 16 11 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.08%,  1.37%, 12.94%, 11.37%,  8.53%,  9.80%, 12.75%, 11.67%,  0.00%,  2.45%,  5.78%,  9.12%,  0.20%,  3.04%,  4.61%,  5.29%, 222073.85, 20154.04, 13055.65, 244616.21 , 16, 235, 85.88, 61, 152, 121.65, 58, 180, 135.23, 0.00%, 7.41%,0.00%, 40.74%, 0.00%, 18.52%, 3.70%, 11.11%, 18.52%, 0.00%, 16.77%,0.00%, 44.61%, 3.89%, 12.87%, 9.28%, 4.04%, 8.53%, 0.00%, 36.18%,0.00%, 25.60%, 4.10%, 7.68%, 9.73%, 6.14%, 10.58%, 0.00%, 37.12%,0.00%, 21.97%, 10.86%, 6.06%, 5.56%, 6.57%, 11.87%,0.00%, 0.0, 33.3, 74.5, 38.9, 142.4, 3.9, 1175.4, 2.726, 24
117, b-SLICE,   19, 39.00,       7368, 0,4.23,30.581, 37.101, 39.004, 32.449,34, 18 16 ,22 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.39%,  5.59%, 16.97%, 11.18%,  5.59%,  5.59%,  5.59%,  8.58%,  0.00%,  4.59%,  4.19%,  3.19%,  2.20%,  9.58%,  5.99%,  5.79%, 218939.02, 20022.27, 14026.79, 224351.73 , 16, 235, 86.06, 63, 155, 121.65, 63, 180, 135.24, 0.00%, 16.67%,0.00%, 40.91%, 0.00%, 10.61%, 19.70%, 4.55%, 7.58%, 0.00%, 29.34%,0.00%, 45.04%, 2.48%, 4.13%, 8.68%, 3.51%, 6.82%, 0.00%, 47.66%,0.00%, 26.17%, 0.00%, 4.67%, 3.74%, 8.41%, 9.35%, 0.00%, 38.79%,0.00%, 18.10%, 6.03%, 3.88%, 9.91%, 5.60%, 17.67%,0.00%, 0.0, 70.0, 41.4, 18.1, 103.1, 0.0, 1241.9, 3.000, 18
118, b-SLICE,   20, 39.00,       7544, 0,4.72,30.593, 37.092, 39.005, 32.457,33, 18 16 ,22 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.81%,  4.31%, 14.61%,  8.61%,  5.81%,  6.18%,  6.93%, 11.61%,  0.00%,  5.62%,  2.06%,  4.12%,  2.43%,  9.55%,  6.55%,  5.81%, 218760.07, 20044.37, 14402.97, 224049.13 , 16, 235, 86.00, 63, 157, 121.65, 68, 182, 135.22, 0.00%, 19.40%,0.00%, 46.27%, 0.00%, 4.48%, 13.43%, 2.99%, 13.43%, 0.00%, 34.47%,0.00%, 44.26%, 1.70%, 2.34%, 7.45%, 2.34%, 7.45%, 0.00%, 41.82%,0.00%, 25.45%, 2.73%, 2.73%, 13.64%, 5.45%, 8.18%, 0.00%, 34.87%,0.00%, 17.11%, 7.24%, 5.59%, 12.17%, 8.22%, 14.80%,0.00%, 0.0, 65.6, 43.9, 18.1, 94.0, 0.0, 1219.3, 2.600, 25
119, b-SLICE,   21, 39.00,       4240, 0,4.39,30.361, 37.071, 39.003, 32.280,32, 18 16 ,22 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.37%,  8.20%, 11.75%, 16.94%,  3.28%,  4.37%,  1.91%,  2.73%,  0.00%,  6.28%,  2.19%,  1.09%,  6.01%, 26.50%,  2.46%,  1.91%, 230356.63, 20106.26, 13530.81, 232868.42 , 16, 235, 85.89, 59, 150, 121.66, 57, 181, 135.23, 0.00%, 32.35%,0.00%, 23.53%, 0.00%, 11.76%, 11.76%, 5.88%, 14.71%, 0.00%, 47.06%,0.00%, 27.84%, 0.78%, 3.73%, 6.47%, 3.53%, 10.59%, 0.00%, 37.78%,0.00%, 20.00%, 6.67%, 3.33%, 1.11%, 8.89%, 22.22%, 0.00%, 39.29%,0.00%, 17.86%, 7.14%, 3.57%, 10.71%, 8.93%, 12.50%,0.00%, 0.0, 65.5, 44.0, 18.1, 80.1, 0.0, 1201.9, 2.526, 32
120, b-SLICE,   23, 39.00,       5904, 0,4.34,30.482, 37.064, 38.988, 32.368,30, 22 18 16 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.06%,  5.11%, 21.90%, 13.38%,  5.35%,  6.08%,  3.16%,  4.14%,  0.00%,  6.33%,  1.70%,  2.43%,  4.14%, 11.92%,  5.35%,  1.95%, 223904.59, 20154.76, 14012.54, 227673.77 , 16, 235, 85.90, 59, 149, 121.65, 60, 180, 135.23, 0.00%, 25.37%,0.00%, 43.28%, 0.00%, 9.70%, 8.21%, 4.48%, 8.96%, 0.00%, 30.00%,0.00%, 45.20%, 2.80%, 3.00%, 8.60%, 3.60%, 6.80%, 0.00%, 38.16%,0.00%, 27.63%, 1.32%, 4.61%, 15.13%, 3.95%, 9.21%, 0.00%, 37.50%,0.00%, 25.00%, 2.08%, 5.21%, 7.29%, 5.21%, 17.71%,0.00%, 0.0, 14.6, 44.9, 18.1, 105.8, 0.0, 1200.0, 2.815, 34
121, b-SLICE,   24, 39.00,       5432, 0,4.74,30.492, 37.042, 38.993, 32.373,29, 22 18 16 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.00%,  3.89%, 18.98%, 15.82%,  5.35%,  5.84%,  3.41%,  3.41%,  0.00%,  4.62%,  1.22%,  0.24%,  3.41%, 14.11%,  6.08%,  4.62%, 223396.45, 20205.64, 13969.33, 224900.15 , 16, 235, 85.96, 64, 156, 121.64, 57, 180, 135.23, 0.00%, 20.90%,0.00%, 55.22%, 0.00%, 7.46%, 5.97%, 2.99%, 7.46%, 0.00%, 30.80%,0.00%, 43.20%, 0.00%, 2.80%, 10.80%, 3.40%, 9.00%, 0.00%, 39.47%,0.00%, 27.63%, 1.32%, 4.61%, 9.87%, 3.29%, 13.82%, 0.00%, 41.67%,0.00%, 27.08%, 2.08%, 1.04%, 7.29%, 8.33%, 12.50%,0.00%, 0.0, 0.0, 32.5, 0.0, 94.1, 0.0, 1089.4, 3.800, 41
122, P-SLICE,   31, 37.00,      45512, 0,4.16,30.563, 36.947, 38.963, 32.411,22, 25 22 18 16 , -, 0.00%,  0.00%,  0.00%, 0.05%,  0.00%,  0.00%, 0.05%,  0.05%,  0.15%, 0.20%,  0.15%,  2.18%, 0.00%,  0.05%,  0.30%,  4.41%,  5.73%, 18.16%, 10.40%, 20.65%, 12.08%,  0.00%,  0.25%,  2.08%,  5.18%,  0.10%,  1.37%,  5.07%, 11.31%, 227028.47, 20708.67, 11316.69, 345022.27 , 16, 235, 87.15, 62, 153, 121.59, 59, 180, 135.23, 0.00%, 22.22%,0.00%, 11.11%, 0.00%, 16.67%, 16.67%, 27.78%, 5.56%, 0.38%, 12.17%,0.00%, 29.66%, 14.83%, 20.15%, 6.84%, 8.75%, 7.22%, 0.71%, 19.89%,0.00%, 32.30%, 18.19%, 8.18%, 9.59%, 3.95%, 7.19%, 4.90%, 31.86%,0.00%, 21.86%, 18.04%, 3.63%, 8.24%, 3.38%, 8.09%,0.00%, 0.1, 2.4, 81.7, 0.0, 233.2, 0.0, 1048.1, 3.607, 28
123, B-SLICE,   28, 38.00,      13440, 0,4.76,30.538, 37.015, 39.002, 32.405,25, 25 22 16 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.07%,  1.55%, 21.58%,  8.66%,  8.79%,  5.94%, 10.85%,  9.56%,  0.00%,  4.52%,  6.07%,  4.39%,  0.90%,  4.78%,  4.65%,  5.68%, 222158.33, 20268.73, 13244.53, 238032.70 , 16, 235, 86.40, 60, 168, 121.61, 59, 181, 135.23, 0.00%, 20.00%,0.00%, 45.71%, 0.00%, 14.29%, 5.71%, 5.71%, 8.57%, 0.00%, 21.43%,0.00%, 55.65%, 2.98%, 4.76%, 4.17%, 4.61%, 6.40%, 0.00%, 42.13%,0.00%, 27.92%, 6.60%, 5.33%, 6.35%, 4.06%, 7.61%, 0.00%, 33.05%,0.00%, 24.58%, 11.02%, 6.14%, 7.84%, 6.36%, 11.02%,0.00%, 0.0, 54.9, 60.9, 25.4, 118.5, 0.0, 1124.8, 2.244, 22
124, b-SLICE,   26, 39.00,       3952, 0,4.87,30.446, 37.060, 38.961, 32.337,27, 25 22 ,28 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.94%,  7.37%, 16.67%, 15.06%,  2.56%,  5.13%,  1.28%,  1.60%,  0.00%,  4.81%,  1.28%,  1.60%,  8.97%, 18.27%,  3.53%,  1.92%, 225809.04, 20213.15, 13393.88, 227690.60 , 16, 235, 86.10, 59, 155, 121.60, 60, 180, 135.18, 0.00%, 34.15%,0.00%, 37.80%, 0.00%, 6.10%, 9.76%, 3.05%, 9.15%, 0.00%, 35.82%,0.00%, 39.80%, 1.00%, 3.23%, 6.72%, 4.98%, 8.46%, 0.00%, 38.46%,0.00%, 20.51%, 0.00%, 8.97%, 8.97%, 7.69%, 15.38%, 0.00%, 55.00%,0.00%, 15.00%, 5.00%, 2.50%, 12.50%, 0.00%, 10.00%,0.00%, 0.0, 93.9, 40.9, 21.4, 79.6, 0.8, 1163.4, 2.563, 25
125, b-SLICE,   27, 39.00,       4544, 0,4.32,30.493, 37.072, 39.007, 32.380,26, 25 22 ,28 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.76%,  4.88%, 15.18%, 14.63%,  4.07%,  4.07%,  2.98%,  3.52%,  0.00%,  3.52%,  1.08%,  2.71%,  5.96%, 17.62%,  7.32%,  2.71%, 223298.52, 20095.99, 13825.92, 225558.64 , 16, 235, 86.27, 60, 158, 121.62, 67, 181, 135.23, 0.00%, 28.95%,0.00%, 47.37%, 0.00%, 3.29%, 7.24%, 3.29%, 9.87%, 0.00%, 35.78%,0.00%, 38.99%, 0.46%, 3.67%, 6.88%, 3.21%, 11.01%, 0.00%, 50.82%,0.00%, 18.03%, 6.56%, 4.10%, 5.74%, 2.46%, 12.30%, 0.00%, 45.45%,0.00%, 15.91%, 9.09%, 5.68%, 7.95%, 4.55%, 11.36%,0.00%, 0.0, 93.0, 92.4, 21.4, 94.8, 0.0, 1201.3, 2.933, 18
126, b-SLICE,   29, 39.00,       5768, 0,4.42,30.491, 37.039, 39.012, 32.375,24, 28 25 22 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.77%,  5.26%, 21.05%, 10.53%,  4.26%,  2.76%,  6.02%,  6.27%,  0.00%,  4.26%,  2.26%,  2.51%,  5.01%, 11.03%,  4.76%,  5.26%, 223344.50, 20180.67, 14020.17, 227404.33 , 16, 235, 86.69, 56, 153, 121.59, 62, 179, 135.23, 0.00%, 26.32%,0.00%, 46.05%, 0.00%, 6.58%, 6.58%, 6.58%, 7.89%, 0.00%, 28.11%,0.00%, 51.61%, 0.92%, 2.53%, 5.30%, 2.76%, 8.76%, 0.00%, 50.00%,0.00%, 26.79%, 3.57%, 1.79%, 5.36%, 1.79%, 10.71%, 0.00%, 38.75%,0.00%, 23.75%, 6.25%, 5.00%, 6.25%, 8.12%, 11.88%,0.00%, 0.0, 86.4, 92.4, 21.4, 108.2, 0.0, 1190.0, 2.874, 32
127, b-SLICE,   30, 39.00,       5768, 0,4.38,30.399, 36.997, 39.006, 32.300,23, 28 25 22 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.67%,  5.33%, 21.07%, 13.07%,  2.93%,  3.20%,  5.87%,  5.87%,  0.00%,  4.27%,  1.33%,  1.33%,  4.80%, 10.40%,  3.73%,  6.13%, 228271.22, 20312.79, 13935.63, 233430.77 , 16, 235, 86.82, 61, 153, 121.59, 53, 182, 135.23, 0.00%, 23.08%,0.00%, 51.28%, 0.00%, 7.69%, 2.56%, 5.13%, 10.26%, 0.00%, 25.82%,0.00%, 48.36%, 2.82%, 3.52%, 8.69%, 3.05%, 7.75%, 0.00%, 45.24%,0.00%, 23.81%, 2.38%, 5.95%, 10.71%, 2.38%, 9.52%, 0.00%, 38.89%,0.00%, 20.83%, 9.72%, 6.25%, 9.03%, 6.25%, 9.03%,0.00%, 0.0, 12.3, 92.5, 21.5, 98.4, 0.0, 1188.6, 2.674, 25
128, I-SLICE,    0, 34.00,     222056, 0,5.05,32.861, 37.212, 39.189, 34.196,21,  -, -, 0.00%,  0.00%,  0.00%, 0.45%,  0.49%,  1.15%, 1.44%,  1.11%,  7.41%, 4.96%,  2.25%, 34.36%,46.36%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 136815.41, 20508.16, 9404.04, 916786.67 , 16, 235, 87.27, 61, 161, 121.61, 63, 179, 135.22, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 77.94%, 0.00%,0.00%, 22.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 155.8, 0.0, 500.5, 0.0, 1210.0, 4.074, 24
129, P-SLICE,    6, 37.00,      37456, 0,4.65,31.504, 36.995, 39.159, 33.148,15, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.05%, 0.00%,  0.14%,  0.46%, 0.14%,  0.09%,  2.41%, 0.00%,  0.05%,  0.05%,  2.92%,  3.99%, 18.06%, 17.97%, 13.79%, 14.48%,  0.00%,  0.60%,  4.27%,  6.36%,  0.05%,  1.25%,  5.01%,  7.85%, 183516.99, 20226.66, 9292.04, 267015.28 , 16, 235, 89.31, 59, 159, 121.67, 68, 182, 135.14, 0.00%, 33.33%,0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 33.33%, 0.00%, 0.45%, 18.18%,0.00%, 30.45%, 11.82%, 13.64%, 6.36%, 9.55%, 9.55%, 1.31%, 20.22%,0.00%, 29.02%, 10.31%, 15.57%, 11.12%, 6.07%, 6.37%, 5.86%, 31.48%,0.00%, 19.96%, 10.60%, 5.76%, 9.26%, 6.28%, 10.80%,0.00%, 49.3, 27.1, 99.5, 54.4, 165.3, 5.2, 1153.4, 2.237, 17
130, B-SLICE,    3, 38.00,      14480, 0,4.13,31.676, 37.166, 39.267, 33.311,18, 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.33%,  0.44%, 18.89%, 11.22%,  8.56%,  6.56%, 10.78%,  9.22%,  0.00%,  3.56%,  4.44%,  4.33%,  0.67%,  8.78%,  6.78%,  5.44%, 171616.64, 19378.39, 11198.31, 189857.19 , 16, 235, 88.25, 60, 167, 121.67, 54, 180, 135.23, 0.00%, 46.15%,0.00%, 23.08%, 0.00%, 11.54%, 11.54%, 0.00%, 7.69%, 0.00%, 26.94%,0.00%, 47.82%, 0.73%, 8.01%, 5.83%, 3.76%, 6.92%, 0.00%, 42.62%,0.00%, 30.38%, 2.11%, 6.75%, 7.17%, 4.01%, 6.96%, 0.00%, 32.84%,0.00%, 25.75%, 10.45%, 7.84%, 5.60%, 7.65%, 9.89%,0.00%, 0.0, 96.1, 56.9, 26.8, 106.9, 3.1, 1230.6, 2.467, 18
131, b-SLICE,    1, 39.00,       6536, 0,4.09,31.852, 37.196, 39.234, 33.442,20, 0 ,3 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.45%,  2.17%, 19.75%, 17.93%,  3.08%,  4.17%,  4.71%,  6.52%,  0.00%,  5.62%,  1.63%,  1.81%,  1.63%, 24.09%,  3.26%,  2.17%, 163263.68, 19350.85, 11122.33, 166766.31 , 16, 235, 87.62, 59, 160, 121.62, 58, 181, 135.21, 0.00%, 31.03%,0.00%, 27.59%, 0.00%, 24.14%, 10.34%, 5.17%, 1.72%, 0.00%, 40.80%,0.00%, 34.08%, 0.50%, 6.34%, 10.32%, 2.24%, 5.72%, 0.00%, 40.30%,0.00%, 23.88%, 1.49%, 5.97%, 16.42%, 7.46%, 4.48%, 0.00%, 26.19%,0.00%, 25.00%, 5.95%, 7.14%, 5.95%, 8.93%, 20.83%,0.00%, 0.0, 133.8, 40.4, 18.4, 86.9, 0.0, 1280.3, 2.689, 54
132, b-SLICE,    2, 39.00,       7568, 0,4.42,31.792, 37.168, 39.218, 33.393,19, 0 ,3 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.21%,  1.87%, 25.00%, 14.97%,  4.25%,  3.57%,  4.93%,  6.63%,  0.00%,  4.42%,  3.57%,  4.25%,  0.68%, 18.54%,  3.23%,  1.87%, 165886.07, 19457.33, 11366.16, 171130.39 , 16, 235, 87.86, 61, 158, 121.61, 67, 183, 135.20, 0.00%, 14.29%,0.00%, 46.43%, 0.00%, 5.36%, 12.50%, 5.36%, 16.07%, 0.00%, 33.75%,0.00%, 43.75%, 0.50%, 3.88%, 6.38%, 3.62%, 8.12%, 0.00%, 46.51%,0.00%, 26.74%, 2.33%, 3.49%, 9.30%, 4.65%, 6.98%, 0.00%, 34.62%,0.00%, 20.19%, 7.69%, 6.73%, 9.62%, 10.58%, 10.58%,0.00%, 0.0, 133.8, 40.5, 18.4, 83.8, 0.0, 1278.7, 2.881, 24
133, b-SLICE,    4, 39.00,       5080, 0,4.53,31.409, 37.135, 39.243, 33.104,17, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.42%,  6.17%, 16.79%, 13.09%,  3.46%,  6.67%,  2.96%,  5.68%,  0.00%,  4.20%,  2.72%,  1.48%,  5.43%, 14.07%,  6.17%,  4.69%, 180870.84, 19506.27, 11725.84, 183572.04 , 16, 235, 88.49, 60, 164, 121.67, 63, 180, 135.22, 0.00%, 30.14%,0.00%, 34.25%, 1.37%, 4.79%, 8.90%, 7.53%, 13.01%, 0.00%, 32.89%,0.00%, 41.78%, 1.78%, 4.89%, 8.00%, 2.67%, 8.00%, 0.00%, 46.75%,0.00%, 18.18%, 0.00%, 6.49%, 11.69%, 4.55%, 12.34%, 0.00%, 41.67%,0.00%, 11.67%, 8.33%, 5.00%, 8.33%, 3.33%, 21.67%,0.00%, 0.0, 48.6, 40.6, 18.4, 74.5, 0.0, 1223.9, 2.941, 21
134, b-SLICE,    5, 39.00,       4376, 0,4.17,31.261, 37.058, 39.218, 32.980,16, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.20%,  9.80%, 15.13%, 17.37%,  5.32%,  5.60%,  2.52%,  2.24%,  0.00%,  6.16%,  1.12%,  0.56%,  7.00%, 15.69%,  3.64%,  3.64%, 187347.96, 19765.11, 11149.50, 189356.97 , 16, 235, 89.04, 60, 161, 121.67, 69, 180, 135.15, 0.00%, 33.33%,0.00%, 20.00%, 0.00%, 11.33%, 14.00%, 8.67%, 12.67%, 0.00%, 34.82%,0.00%, 36.61%, 0.89%, 5.36%, 7.14%, 3.79%, 11.38%, 0.00%, 30.36%,0.00%, 32.14%, 1.79%, 2.68%, 8.04%, 8.93%, 16.07%, 0.00%, 46.88%,0.00%, 18.75%, 9.38%, 6.25%, 3.12%, 4.69%, 10.94%,0.00%, 0.0, 9.5, 40.7, 18.4, 77.9, 0.0, 1205.2, 2.800, 21
135, P-SLICE,   10, 37.00,      37720, 0,4.73,31.213, 36.952, 39.182, 32.926,11, 6 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.05%,  0.05%, 0.00%,  0.00%,  0.26%, 0.21%,  0.26%,  1.11%, 0.00%,  0.05%,  0.11%,  5.29%,  6.98%, 18.78%, 12.22%, 18.52%, 13.81%,  0.00%,  0.21%,  2.59%,  5.77%,  0.05%,  0.95%,  4.55%,  8.15%, 195639.04, 20303.03, 9674.65, 276534.23 , 16, 235, 91.84, 59, 172, 121.87, 64, 181, 135.01, 0.00%, 25.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 50.00%, 0.00%, 0.70%, 7.69%,0.00%, 29.37%, 16.08%, 19.06%, 6.82%, 9.27%, 11.01%, 0.69%, 18.60%,0.00%, 30.30%, 18.60%, 8.75%, 7.37%, 7.09%, 8.61%, 3.32%, 29.09%,0.00%, 21.02%, 17.70%, 4.37%, 9.02%, 4.54%, 10.95%,0.00%, 0.1, 2.4, 65.4, 0.0, 196.2, 0.0, 1177.0, 3.519, 18
136, B-SLICE,    8, 38.00,      10432, 0,4.75,31.399, 36.999, 39.229, 33.078,13, 6 3 0 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.04%,  1.45%, 19.86%, 13.33%,  6.38%,  9.42%,  5.36%,  8.55%,  0.00%,  3.91%,  2.75%,  4.35%,  1.01%,  6.96%,  6.38%,  7.25%, 182103.24, 19913.14, 11889.44, 191826.83 , 16, 235, 90.59, 61, 161, 121.74, 74, 182, 135.07, 0.00%, 18.42%,0.00%, 55.26%, 0.00%, 1.32%, 6.58%, 6.58%, 11.84%, 0.00%, 22.46%,0.00%, 48.50%, 1.50%, 2.84%, 9.73%, 1.80%, 13.17%, 0.00%, 36.63%,0.00%, 19.77%, 5.81%, 3.49%, 13.95%, 5.81%, 14.53%, 0.00%, 45.45%,0.00%, 11.36%, 9.66%, 6.53%, 7.67%, 6.82%, 12.50%,0.00%, 0.0, 23.8, 47.7, 21.1, 111.5, 0.0, 1219.9, 2.978, 16
