Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
114, b-SLICE,   17, 39.00,       3904, 0,4.47,31.105, 38.284, 38.492, 32.926,56, 15 12 9 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.21%,  6.90%,  7.76%, 10.63%,  2.59%,  4.31%,  4.02%,  6.61%,  0.00%,  2.87%,  1.15%,  0.29%,  7.76%, 16.67%,  7.47%,  9.77%, 194118.79, 18101.39, 15266.59, 196479.94 , 17, 235, 140.81, 80, 167, 127.72, 82, 174, 127.41, 0.00%, 30.00%,0.00%, 43.33%, 0.00%, 2.22%, 10.00%, 3.33%, 11.11%, 0.00%, 41.98%,0.00%, 35.19%, 0.00%, 3.70%, 8.64%, 1.85%, 8.64%, 0.00%, 55.56%,0.00%, 16.67%, 0.00%, 0.00%, 5.56%, 7.41%, 14.81%, 0.00%, 48.61%,0.00%, 12.50%, 6.94%, 5.56%, 8.33%, 4.17%, 13.89%,0.00%, 0.0, 23.6, 30.7, 7.6, 95.8, 0.0, 1035.4, 3.667, 61
115, P-SLICE,   22, 37.00,      30288, 0,4.16,31.081, 38.155, 38.346, 32.873,52, 18 15 12 9 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.29%,  0.15%,  1.31%, 0.00%,  0.73%,  1.82%,  6.93%,  5.84%, 12.04%,  7.59%, 21.01%, 10.80%,  0.00%,  0.36%,  1.60%,  3.87%,  0.15%,  2.84%,  7.29%, 15.39%, 198967.16, 18795.56, 13756.59, 267869.15 , 16, 235, 140.43, 74, 166, 127.68, 78, 173, 127.42, 0.00%, 5.41%,0.00%, 24.32%, 2.70%, 16.22%, 18.92%, 17.57%, 14.86%, 0.00%, 17.67%,0.00%, 31.73%, 18.47%, 9.44%, 9.44%, 4.82%, 8.43%, 0.00%, 31.20%,0.00%, 23.27%, 18.93%, 3.58%, 6.91%, 4.22%, 11.89%, 3.31%, 36.46%,0.00%, 17.68%, 22.10%, 1.52%, 7.18%, 1.31%, 10.43%,0.00%, 0.0, 0.0, 63.7, 0.0, 181.1, 0.0, 995.0, 3.215, 41
116, B-SLICE,   20, 38.00,       6952, 0,4.09,31.133, 38.239, 38.438, 32.935,55, 18 15 9 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.70%,  6.13%, 10.02%, 12.07%,  4.50%,  6.13%,  6.34%,  8.59%,  0.00%,  3.68%,  1.84%,  3.68%,  3.89%, 12.88%,  7.98%,  7.57%, 192867.22, 18307.42, 15327.94, 201338.08 , 16, 235, 140.60, 78, 167, 127.72, 77, 178, 127.43, 0.00%, 26.39%,0.00%, 31.94%, 0.00%, 6.94%, 18.06%, 6.94%, 9.72%, 0.00%, 36.99%,0.00%, 36.07%, 0.00%, 5.48%, 9.59%, 3.42%, 8.45%, 0.00%, 48.00%,0.00%, 16.00%, 6.00%, 2.50%, 4.50%, 5.50%, 17.50%, 0.00%, 42.97%,0.00%, 13.28%, 10.94%, 1.56%, 6.25%, 3.12%, 21.88%,0.00%, 0.0, 37.0, 32.7, 9.7, 98.3, 0.0, 1020.5, 3.526, 64
117, b-SLICE,   19, 39.00,       3480, 0,4.37,31.178, 38.291, 38.484, 32.980,57, 18 15 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.83%,  9.32%,  9.68%,  8.60%,  1.08%,  3.23%,  2.15%,  2.87%,  0.00%,  4.30%,  0.72%,  0.00%, 13.26%, 19.00%,  6.09%,  7.89%, 190688.10, 18104.15, 15710.39, 193243.33 , 16, 235, 140.68, 61, 166, 127.73, 82, 175, 127.44, 0.00%, 38.54%,0.00%, 34.37%, 0.00%, 2.08%, 13.54%, 3.65%, 7.81%, 0.00%, 44.52%,0.00%, 39.04%, 0.00%, 1.37%, 6.16%, 1.37%, 7.53%, 0.00%, 61.29%,0.00%, 9.68%, 0.00%, 0.00%, 3.23%, 6.45%, 19.35%, 0.00%, 61.11%,0.00%, 13.89%, 2.78%, 2.78%, 8.33%, 2.78%, 8.33%,0.00%, 0.0, 62.0, 22.3, 3.2, 71.3, 0.0, 1056.7, 3.696, 62
118, b-SLICE,   21, 39.00,       3128, 0,4.37,31.100, 38.166, 38.361, 32.891,56, 20 18 15 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.32%,  7.97%,  8.70%, 10.87%,  1.45%,  3.26%,  5.07%,  1.81%,  0.00%,  2.54%,  2.90%,  1.45%, 15.22%, 17.03%,  3.26%,  6.16%, 193978.14, 18627.13, 16023.90, 196006.78 , 16, 235, 140.43, 61, 168, 127.69, 77, 175, 127.42, 0.00%, 42.86%,0.00%, 34.69%, 0.00%, 2.55%, 9.69%, 0.51%, 9.69%, 0.00%, 39.13%,0.00%, 39.13%, 0.00%, 1.81%, 8.33%, 0.72%, 10.87%, 0.00%, 56.67%,0.00%, 10.00%, 3.33%, 0.00%, 10.00%, 1.67%, 18.33%, 0.00%, 52.50%,0.00%, 15.00%, 20.00%, 0.00%, 7.50%, 0.00%, 5.00%,0.00%, 0.0, 60.1, 22.3, 3.2, 58.5, 0.0, 1037.7, 3.089, 81
119, P-SLICE,   26, 37.00,      27336, 0,4.42,30.951, 38.211, 38.293, 32.777,52, 22 20 18 15 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.08%, 0.00%,  0.00%,  0.00%, 0.48%,  0.08%,  2.18%, 0.00%,  0.65%,  1.45%,  7.43%,  5.97%, 11.54%,  6.70%, 17.76%, 11.38%,  0.00%,  1.05%,  2.99%,  4.76%,  0.89%,  4.44%,  7.43%, 12.75%, 204347.13, 18954.75, 14171.69, 268201.30 , 16, 235, 140.33, 63, 168, 127.70, 80, 175, 127.46, 0.00%, 29.73%,0.00%, 18.92%, 2.70%, 13.51%, 16.22%, 16.22%, 2.70%, 0.38%, 25.66%,0.00%, 33.21%, 12.83%, 6.60%, 11.89%, 4.15%, 5.28%, 0.00%, 36.34%,0.00%, 25.92%, 14.37%, 3.10%, 7.32%, 4.37%, 8.59%, 5.56%, 35.46%,0.00%, 16.18%, 19.77%, 1.31%, 9.15%, 1.63%, 10.95%,0.00%, 0.0, 58.0, 45.3, 3.2, 128.0, 0.0, 908.9, 3.356, 63
120, B-SLICE,   24, 38.00,       6912, 0,4.60,31.035, 38.142, 38.301, 32.832,55, 22 20 15 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.07%,  3.84%,  9.09%,  9.70%,  5.25%,  7.27%,  6.87%, 11.11%,  0.00%,  2.22%,  1.82%,  4.65%,  5.25%,  9.90%,  7.88%,  8.08%, 197281.98, 18805.95, 15725.09, 205206.38 , 16, 235, 140.21, 70, 165, 127.67, 76, 171, 127.43, 0.00%, 32.50%,0.00%, 42.50%, 1.25%, 5.00%, 8.75%, 4.38%, 5.62%, 0.00%, 32.79%,0.00%, 39.89%, 1.09%, 3.55%, 7.92%, 3.83%, 10.93%, 0.00%, 43.64%,0.00%, 21.82%, 1.82%, 5.00%, 5.00%, 5.91%, 16.82%, 0.00%, 41.45%,0.00%, 17.11%, 5.26%, 3.95%, 7.24%, 2.63%, 22.37%,0.00%, 0.0, 58.6, 30.8, 3.7, 90.2, 0.0, 964.7, 3.326, 56
121, b-SLICE,   23, 39.00,       3112, 0,4.67,31.088, 38.210, 38.362, 32.888,57, 22 20 ,24 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.64%,  9.38%, 10.07%,  7.99%,  1.74%,  4.86%,  2.43%,  4.51%,  0.00%,  2.78%,  0.69%,  0.00%, 16.67%, 17.36%,  5.56%,  8.33%, 194569.35, 18528.66, 15999.11, 198837.81 , 16, 235, 140.39, 62, 168, 127.67, 79, 173, 127.43, 0.00%, 49.48%,0.00%, 22.68%, 0.00%, 2.06%, 10.31%, 2.06%, 13.40%, 0.00%, 41.43%,0.00%, 41.43%, 0.71%, 1.43%, 5.71%, 1.43%, 7.86%, 0.00%, 48.65%,0.00%, 13.51%, 0.00%, 0.00%, 8.11%, 6.76%, 22.97%, 0.00%, 54.55%,0.00%, 11.36%, 4.55%, 1.14%, 5.68%, 6.82%, 15.91%,0.00%, 0.0, 61.0, 21.2, 6.5, 66.6, 0.0, 1097.8, 3.563, 36
122, b-SLICE,   25, 39.00,       2840, 0,4.36,30.981, 38.257, 38.348, 32.811,56, 24 22 20 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.11%, 10.11%,  7.12%,  8.99%,  1.12%,  4.12%,  0.75%,  5.24%,  0.00%,  2.25%,  0.75%,  0.00%, 14.23%, 19.48%,  3.75%,  8.99%, 199581.81, 18458.01, 16002.84, 200602.49 , 16, 235, 140.33, 74, 165, 127.70, 77, 173, 127.47, 0.00%, 38.00%,0.00%, 35.00%, 0.00%, 3.50%, 13.50%, 1.00%, 9.00%, 0.00%, 44.27%,0.00%, 36.64%, 0.76%, 1.15%, 4.96%, 1.91%, 10.31%, 0.00%, 46.15%,0.00%, 7.69%, 3.85%, 1.92%, 1.92%, 11.54%, 26.92%, 0.00%, 60.00%,0.00%, 5.00%, 0.00%, 1.25%, 3.75%, 6.25%, 23.75%,0.00%, 0.0, 42.3, 23.3, 6.4, 71.1, 0.0, 969.5, 3.467, 58
123, P-SLICE,   31, 37.00,      31992, 0,4.11,30.861, 38.211, 38.282, 32.707,51, 26 24 22 20 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.07%, 0.22%,  0.07%,  1.24%, 0.00%,  0.73%,  1.10%,  7.09%,  5.85%, 10.96%,  7.31%, 19.44%, 13.52%,  0.00%,  1.10%,  2.19%,  4.75%,  0.44%,  4.02%,  7.09%, 12.79%, 209000.10, 18946.21, 14291.48, 283653.76 , 16, 235, 140.27, 59, 167, 127.68, 74, 177, 127.47, 0.00%, 19.35%,0.00%, 29.03%, 3.23%, 24.19%, 14.52%, 8.06%, 1.61%, 0.00%, 25.27%,0.00%, 27.80%, 18.05%, 7.40%, 11.37%, 2.71%, 7.40%, 0.26%, 33.60%,0.00%, 19.05%, 20.63%, 2.65%, 6.88%, 5.16%, 11.77%, 2.95%, 33.71%,0.00%, 17.28%, 20.08%, 0.84%, 6.32%, 2.88%, 15.94%,0.00%, 0.0, 41.3, 55.8, 6.4, 156.1, 0.0, 914.1, 3.304, 61
124, B-SLICE,   29, 38.00,       7032, 0,4.34,30.838, 38.222, 38.350, 32.700,54, 26 24 20 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.39%,  3.68%,  5.96%,  8.77%,  4.56%,  9.30%,  7.19%, 11.93%,  0.00%,  2.81%,  2.81%,  2.11%,  4.91%, 11.75%,  8.07%, 11.75%, 206879.44, 18529.27, 15369.40, 213101.99 , 16, 235, 140.31, 61, 167, 127.67, 85, 178, 127.45, 0.00%, 37.84%,0.00%, 31.08%, 2.70%, 10.14%, 7.43%, 4.05%, 6.76%, 0.00%, 42.13%,0.00%, 31.47%, 1.02%, 5.08%, 9.14%, 3.81%, 7.36%, 0.00%, 43.97%,0.00%, 14.89%, 3.55%, 4.61%, 10.28%, 5.32%, 17.38%, 0.00%, 42.02%,0.00%, 13.30%, 8.51%, 3.99%, 6.65%, 4.26%, 21.28%,0.00%, 0.0, 67.7, 35.8, 6.6, 109.2, 0.0, 991.9, 3.289, 64
125, b-SLICE,   27, 39.00,       4136, 0,4.20,30.938, 38.154, 38.280, 32.758,57, 26 24 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.20%,  5.56%, 10.32%,  8.73%,  3.44%,  4.50%,  3.44%,  7.14%,  0.00%,  3.97%,  1.85%,  0.53%,  8.99%, 15.61%,  5.56%, 12.17%, 201679.53, 18824.41, 15930.18, 204519.33 , 16, 235, 140.22, 65, 166, 127.67, 78, 177, 127.44, 0.00%, 39.53%,0.00%, 36.05%, 0.00%, 4.07%, 13.37%, 0.58%, 6.40%, 0.00%, 42.05%,0.00%, 39.20%, 0.00%, 1.42%, 5.97%, 2.27%, 9.09%, 0.00%, 48.28%,0.00%, 15.52%, 6.90%, 3.45%, 5.17%, 4.31%, 16.38%, 0.00%, 54.55%,0.00%, 9.09%, 5.68%, 2.27%, 10.23%, 1.70%, 16.48%,0.00%, 0.0, 73.2, 27.7, 3.9, 91.1, 0.0, 1018.8, 3.600, 63
126, b-SLICE,   28, 39.00,       3888, 0,4.39,30.892, 38.285, 38.359, 32.749,57, 26 24 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.23%,  7.86%,  7.05%,  8.67%,  3.79%,  6.23%,  4.34%,  6.23%,  0.00%,  1.90%,  1.08%,  5.15%, 10.57%, 16.26%,  5.42%,  9.21%, 203693.68, 18374.00, 15882.13, 205613.67 , 16, 235, 140.32, 66, 166, 127.70, 84, 180, 127.47, 0.00%, 42.86%,0.00%, 25.27%, 0.00%, 7.14%, 14.84%, 4.40%, 5.49%, 0.00%, 43.23%,0.00%, 36.13%, 0.00%, 2.90%, 8.71%, 1.61%, 7.42%, 0.00%, 39.34%,0.00%, 21.31%, 1.64%, 4.92%, 4.92%, 3.28%, 24.59%, 0.00%, 57.61%,0.00%, 9.78%, 7.61%, 3.80%, 2.72%, 4.35%, 14.13%,0.00%, 0.0, 58.7, 27.7, 3.9, 77.0, 0.0, 1018.2, 3.674, 58
127, b-SLICE,   30, 39.00,       2568, 0,4.34,30.849, 38.176, 38.310, 32.697,56, 29 26 24 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.62%,  7.69%,  6.23%,  8.79%,  1.10%,  5.13%,  2.20%,  2.20%,  0.00%,  1.47%,  0.37%,  0.37%, 17.22%, 24.18%,  6.96%,  5.49%, 205354.84, 18711.53, 15917.01, 206339.81 , 16, 235, 140.17, 64, 166, 127.64, 82, 178, 127.44, 0.00%, 48.45%,0.00%, 29.90%, 0.00%, 4.64%, 11.86%, 2.06%, 3.09%, 0.00%, 49.65%,0.00%, 33.33%, 0.00%, 1.77%, 4.61%, 1.06%, 9.57%, 0.00%, 54.05%,0.00%, 8.11%, 0.00%, 1.35%, 12.16%, 4.05%, 20.27%, 0.00%, 57.14%,0.00%, 17.86%, 3.57%, 1.79%, 1.79%, 1.79%, 16.07%,0.00%, 0.0, 56.6, 28.8, 3.9, 74.3, 0.0, 984.2, 3.674, 72
128, I-SLICE,    0, 34.00,     186984, 0,4.56,32.904, 38.427, 38.615, 34.308,55,  -, -, 0.00%,  0.00%,  0.00%, 0.76%,  0.46%,  2.14%, 2.65%,  0.81%,  9.02%, 7.44%,  3.22%, 34.99%,38.51%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 132817.79, 18546.30, 11393.21, 794113.58 , 16, 235, 140.25, 61, 168, 127.65, 74, 174, 127.46, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 82.95%, 0.00%,0.00%, 17.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 161.3, 0.0, 487.3, 0.0, 1058.5, 3.607, 52
129, P-SLICE,    7, 37.00,      23240, 0,5.13,31.740, 38.230, 38.519, 33.399,49, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.21%,  0.14%,  1.88%, 0.00%,  0.28%,  0.28%,  5.92%,  7.31%, 10.72%,  9.95%, 12.04%, 10.44%,  0.00%,  1.53%,  4.38%,  3.97%,  0.35%,  5.08%, 12.73%, 12.80%, 171033.32, 18243.81, 12121.59, 226365.97 , 16, 235, 140.06, 65, 165, 127.55, 80, 178, 127.44, 0.00%, 38.46%,0.00%, 30.77%, 0.00%, 26.92%, 3.85%, 0.00%, 0.00%, 0.00%, 30.16%,0.00%, 25.71%, 10.79%, 8.73%, 11.90%, 5.87%, 6.83%, 0.00%, 45.23%,0.00%, 22.80%, 5.75%, 4.26%, 7.04%, 5.75%, 9.45%, 5.37%, 40.44%,0.00%, 13.26%, 15.77%, 2.18%, 6.88%, 4.11%, 12.00%,0.00%, 0.0, 107.4, 40.0, 19.5, 100.6, 0.0, 955.4, 3.163, 51
130, B-SLICE,    4, 38.00,       9192, 0,4.20,31.977, 38.360, 38.605, 33.603,53, 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.80%,  0.69%, 14.11%,  9.27%,  3.73%,  5.26%,  6.36%,  8.58%,  0.00%,  7.05%,  2.21%,  4.29%,  1.52%, 17.43%,  8.16%,  9.54%, 159416.45, 17712.93, 12976.98, 171126.33 , 16, 235, 140.11, 68, 168, 127.57, 84, 178, 127.43, 0.00%, 37.93%,0.00%, 44.83%, 0.00%, 8.62%, 8.62%, 0.00%, 0.00%, 0.00%, 47.20%,0.00%, 34.13%, 1.07%, 3.73%, 6.40%, 2.27%, 5.47%, 0.00%, 53.57%,0.00%, 18.57%, 0.71%, 1.43%, 7.14%, 5.71%, 12.86%, 0.00%, 48.08%,0.00%, 14.42%, 7.69%, 6.25%, 5.29%, 3.85%, 14.42%,0.00%, 0.0, 119.0, 29.7, 3.8, 87.1, 0.0, 1016.5, 3.378, 54
131, b-SLICE,    1, 39.00,       3872, 0,4.26,32.247, 38.374, 38.600, 33.807,57, 0 ,4 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.50%,  2.08%, 11.04%, 12.08%,  0.42%,  2.50%,  0.83%,  4.79%,  0.00%,  7.71%,  1.46%,  0.62%,  3.96%, 37.92%,  5.83%,  6.25%, 149192.61, 17694.41, 12746.93, 151616.27 , 16, 235, 140.11, 61, 165, 127.60, 75, 177, 127.43, 0.00%, 46.34%,0.00%, 29.27%, 0.00%, 8.54%, 3.66%, 4.88%, 7.32%, 0.00%, 60.83%,0.00%, 22.78%, 0.28%, 2.78%, 4.44%, 3.06%, 5.83%, 0.00%, 71.43%,0.00%, 4.08%, 0.00%, 3.06%, 3.06%, 5.10%, 13.27%, 0.00%, 55.00%,0.00%, 1.67%, 5.00%, 4.17%, 9.17%, 5.83%, 19.17%,0.00%, 0.0, 142.2, 22.6, 4.8, 68.0, 0.0, 1113.3, 3.393, 61
132, b-SLICE,    2, 39.00,       5176, 0,4.02,32.152, 38.465, 38.667, 33.755,57, 0 ,4 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.20%,  1.69%, 14.88%,  8.47%,  3.01%,  2.64%,  3.01%,  4.14%,  0.00%,  9.60%,  2.45%,  2.26%,  2.64%, 28.25%,  6.59%,  7.16%, 152467.04, 17374.19, 12852.88, 156184.80 , 16, 235, 140.19, 63, 168, 127.63, 76, 173, 127.46, 0.00%, 35.00%,0.00%, 42.50%, 0.00%, 5.00%, 5.00%, 2.50%, 10.00%, 0.00%, 56.62%,0.00%, 30.42%, 0.28%, 1.97%, 3.66%, 1.83%, 5.21%, 0.00%, 61.54%,0.00%, 20.51%, 0.00%, 2.56%, 3.85%, 5.77%, 5.77%, 0.00%, 56.82%,0.00%, 12.50%, 5.68%, 3.98%, 7.39%, 5.11%, 8.52%,0.00%, 0.0, 141.1, 28.8, 4.8, 87.3, 0.0, 1081.2, 3.770, 50
133, b-SLICE,    3, 39.00,       4776, 0,4.44,31.981, 38.434, 38.654, 33.622,57, 0 ,4 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.16%,  2.16%, 15.10%, 10.59%,  2.75%,  2.94%,  3.14%,  5.69%,  0.00%,  7.65%,  0.20%,  0.00%,  3.33%, 32.16%,  6.08%,  6.08%, 158671.21, 17464.37, 13062.72, 160749.28 , 16, 235, 140.19, 63, 166, 127.62, 77, 179, 127.45, 0.00%, 43.59%,0.00%, 28.21%, 0.00%, 5.13%, 12.82%, 3.85%, 6.41%, 0.00%, 55.77%,0.00%, 29.12%, 0.27%, 2.06%, 6.46%, 1.37%, 4.95%, 0.00%, 52.46%,0.00%, 21.31%, 1.64%, 3.28%, 3.28%, 4.92%, 13.11%, 0.00%, 40.79%,0.00%, 10.53%, 10.53%, 3.95%, 3.95%, 5.92%, 24.34%,0.00%, 0.0, 33.9, 31.8, 4.8, 93.8, 0.0, 1062.4, 3.304, 49
134, b-SLICE,    5, 39.00,       3248, 0,4.16,31.838, 38.483, 38.719, 33.529,56, 4 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.90%,  7.48%,  9.03%,  8.41%,  1.87%,  2.80%,  2.49%,  6.54%,  0.00%,  4.36%,  6.23%,  3.74%, 10.59%, 15.89%,  6.23%,  3.43%, 163707.06, 17235.73, 13509.03, 164781.87 , 16, 235, 140.34, 60, 168, 127.69, 84, 179, 127.53, 0.00%, 36.56%,0.00%, 37.63%, 0.00%, 4.84%, 10.22%, 4.30%, 6.45%, 0.00%, 43.05%,0.00%, 39.07%, 0.00%, 1.66%, 4.30%, 2.98%, 8.94%, 0.00%, 72.73%,0.00%, 10.91%, 0.00%, 1.82%, 5.45%, 1.82%, 7.27%, 0.00%, 44.23%,0.00%, 13.46%, 1.92%, 1.92%, 9.62%, 4.81%, 24.04%,0.00%, 0.0, 19.4, 31.8, 4.8, 74.7, 0.0, 1043.2, 3.452, 63
135, b-SLICE,    6, 39.00,       3704, 0,4.24,31.779, 38.394, 38.640, 33.464,56, 4 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.20%,  6.93%,  9.24%,  8.25%,  1.98%,  6.27%,  2.64%,  5.94%,  0.00%,  3.30%,  1.32%,  0.33%, 11.22%, 17.49%,  4.95%,  6.93%, 166142.97, 17573.41, 13590.59, 168557.49 , 16, 235, 140.32, 61, 165, 127.67, 83, 178, 127.52, 0.00%, 35.79%,0.00%, 41.05%, 1.05%, 3.16%, 12.63%, 3.16%, 3.16%, 0.00%, 43.15%,0.00%, 39.73%, 0.00%, 2.05%, 3.42%, 3.08%, 8.56%, 0.00%, 43.18%,0.00%, 13.64%, 0.00%, 6.82%, 15.91%, 5.68%, 14.77%, 0.00%, 45.83%,0.00%, 12.50%, 4.17%, 5.21%, 9.37%, 8.33%, 14.58%,0.00%, 0.0, 0.0, 28.3, 0.0, 77.9, 0.0, 1043.2, 3.689, 51
136, P-SLICE,   12, 37.00,      22088, 0,4.24,31.474, 38.278, 38.524, 33.206,51, 7 4 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.24%,  0.00%,  1.05%, 0.00%,  0.48%,  1.29%,  7.65%,  7.57%,  8.62%,  8.37%, 15.30%, 13.93%,  0.00%,  1.05%,  1.29%,  3.86%,  0.72%,  4.99%,  8.70%, 14.90%, 181425.61, 18121.54, 12744.22, 221352.36 , 16, 235, 140.31, 63, 166, 127.52, 83, 179, 127.47, 0.00%, 29.03%,0.00%, 16.13%, 3.23%, 12.90%, 16.13%, 11.29%, 11.29%, 0.00%, 25.51%,0.00%, 25.17%, 17.35%, 7.82%, 11.90%, 6.12%, 6.12%, 0.00%, 37.01%,0.00%, 22.09%, 9.85%, 2.99%, 8.06%, 6.87%, 13.13%, 2.61%, 38.07%,0.00%, 16.01%, 15.03%, 1.88%, 5.31%, 3.43%, 17.65%,0.00%, 0.0, 0.0, 57.0, 0.0, 155.0, 0.0, 944.2, 3.126, 52
